Year,Ranking,Song,Album,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6,Kevin,SongID,AlbumID,Artist1ID,Artist2ID,Artist3ID,Artist4ID,Artist5ID,Artist6ID,ApproxGenre,Topic,Music Video,Album Year,Song Length
2018,84,All In,Smoke & Mirrows (Deluxe),Lifehouse,,,,,,285,https://open.spotify.com/track/5dePpbamNezj1qhHKJPViS,https://open.spotify.com/album/1IkEI6OxppVnKaBgZpJ0Sm,https://open.spotify.com/artist/5PokPZn11xzZXyXSfnvIM3,,,,,,Alternative,,,2010,3:56
2018,85,Bussin Juggs,"Hip Hop Early, Vol. 14",Gucci Mane,,,,,,286,https://open.spotify.com/track/1SFXfKyEWTpQCAaUXuIc4V,https://open.spotify.com/album/1bz0yyAMDfGxcxH1Y4W048,https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo,,,,,,Rap,,,2012,3:40
2018,86,I'm So Sorry (feat. Young Thug),I'm So Sorry (feat. Young Thug),Spenzo,Young Thug,,,,,287,https://open.spotify.com/track/4UP5FU4k624BdXc4vEGOzX,https://open.spotify.com/album/3UxBoARbK1NXwDnzuwhNYY,https://open.spotify.com/artist/0aqptyHmxChS0KMoVPeHCN,https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn,,,,,Rap,,,2014,3:30
2018,87,Got Money,Tha Carter III,Lil Wayne,T-Pain,,,,,288,https://open.spotify.com/track/46lIt6GmL0VkkbuUyGDbCs,https://open.spotify.com/album/5BGzOpea6At0Nd7tYtYZOP,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,https://open.spotify.com/artist/3aQeKQSyrW4qWr35idm0cy,,,,,Rap,,,2008,4:04
2018,88,Ill Mind of Hopsin 5,Ill Mind of Hopsin 5 - Single,Hopsin,,,,,,289,https://open.spotify.com/track/7dDLHlyZJBqEWSndlPWyCT,https://open.spotify.com/album/5kRhn7K8D7txVpIGGWfVCu,https://open.spotify.com/artist/7EWU4FhUJM1sZQgQKdENeT,,,,,,Rap,,,2012,4:49
2018,89,Headlines,Take Care (Deluxe),Drake,,,,,,290,https://open.spotify.com/track/7kfTqGMzIHFWeBeOJALzRf,https://open.spotify.com/album/63WdJvk8G9hxJn8u5rswNh,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,,,,,,Rap,,,2011,3:55
2018,90,HeadBand (feat. 2 Chainz),Underground Luxury,B.o.B,2 Chainz,,,,,291,https://open.spotify.com/track/2LvRR121MWFmmEGkuV2vQP,https://open.spotify.com/album/177byugYOk12NcfRtWvghY,https://open.spotify.com/artist/5ndkK3dpZLKtBklKjxNQwT,https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp,,,,,Pop,,,2013,3:40
2018,91,Pompeii,Pompeii,Ark Rhodes,Savannah Outen,,,,,292,https://open.spotify.com/track/7M288uc13UNSvwOSPfuEAL,https://open.spotify.com/album/3kJ5JBWRaoOgfz2alG0r5u,https://open.spotify.com/artist/0FcC38n7nTB9YS1xhFOKDX,https://open.spotify.com/artist/0FcC38n7nTB9YS1xhFOKDX,,,,,Alternative,,,2014,2:53
2018,92,The Middle,The Middle,Zedd,Maren Morris,Grey,,,,293,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,https://open.spotify.com/album/7nEiwcUSwycvC77kZ9ub7c,https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq,https://open.spotify.com/artist/6WY7D3jk8zTrHtmkqqo5GI,https://open.spotify.com/artist/4lDBihdpMlOalxy1jkUbPl,,,,Pop,,,2018,3:04
2018,93,Only Just A Call Away,Everybody Wants,The Struts,,,,,,294,https://open.spotify.com/track/3YXVnD4ITbQN9ddc3mKxRY,https://open.spotify.com/album/7iLnNik9W0ttekJblYrVfj,https://open.spotify.com/artist/3lDpdwM8KILepMHqBWUhIA,,,,,,Pop,https://www.youtube.com/watch?v=_SjN516BlKU,https://www.youtube.com/watch?v=jOPPq90khJA&pp=ygUJI29ubHlqdXN0,2016,3:04
2018,94,City In Silhouettes,The Golden Age of Knowhere,Funeral Party,,,,,,295,https://open.spotify.com/track/2JIErZuursnNLOrNyoulfv,https://open.spotify.com/album/4eGygSaV3TqJ4B2tFFAwTP,https://open.spotify.com/artist/5EfNeCzi7zZ3v4yogxKpnl,,,,,,Alternative,,,2011,3:40
2018,95,HUMBLE.,DAMN.,Kendrick Lamar,,,,,,296,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,https://open.spotify.com/album/4eLPsYPBmXABThSJ821sqY,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,,,,,,Rap,,,2017,2:57
2018,96,All Eyes On You (feat. Chris Brown & Nicki Minaj),Dreams Worth More Than Money,Meek Mill,Chris Brown,Nicki Minaj,,,,297,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr,https://open.spotify.com/album/2O3OKOYCub892PUGprsaQo,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,,,,Rap,,,2015,3:43
2018,97,Oten,Beauty Behind The Madness,The Weeknd,,,,,,298,https://open.spotify.com/track/4PhsKqMdgMEUSstTDAmMpg,https://open.spotify.com/album/0P3oVJBFOv3TDXlYRhGL7s,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,,,,,,Pop,,,2015,4:09
2018,98,Live It Well,Where The Light Shines Through,Switchfoot,,,,,,299,https://open.spotify.com/track/2yqnWMIgaXNE0zePXxN8js,https://open.spotify.com/album/0mu1FtVZK5mUrYT9FmxtIo,https://open.spotify.com/artist/6S58b0fr8TkWrEHOH4tRVu,,,,,,Alternative,,,2016,3:56
2018,99,679 (feat. Remy Boyz),679 (feat. Remy Boyz,Fetty Wap,Remy Boyz,,,,,300,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ,https://open.spotify.com/album/0TyDTzG2zt2tg0wONT9wSU,https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL,https://open.spotify.com/artist/2s0yxtiHiyGe6CY4mbDYFi,,,,,Rap,https://www.youtube.com/watch?v=A-1G3UZRoGY&pp=ygUGIzc4OWt1,https://www.youtube.com/watch?v=Pzz4Z-O7710,2015,3:16
2018,100,Energy,If You're Reading This It's Too Late,Drake,,,,,,301,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW,https://open.spotify.com/album/0ptlfJfwGTy0Yvrk14JK1I,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,,,,,,Rap,,,2015,3:01
2019,1,I Want To Love You,Lenachka,Lenachka,,,,,,302,https://open.spotify.com/track/7ohRnTp386jnkstx6w5lYT,https://open.spotify.com/album/5wXEkNwC98eSnVEWGI5XAY,https://open.spotify.com/artist/1KMdIxzX1BddGfY2H8aGvn,,,,,,Love,,,2014,4:34
2019,2,Sit Next To Me,Sacred Hearts Club,Foster The People,,,,,,303,https://open.spotify.com/track/4BdGO1CaObRD4La9l5Zanz,https://open.spotify.com/album/5lFvZh6pCTJzr9UStebyCF,https://open.spotify.com/artist/7gP3bB2nilZXLfPHJhMdvc,,,,,,Pop,,,2017,4:03
2019,3,I Don't Know About You,Laps Around The Sun,Chris Lane,,,,,,304,https://open.spotify.com/track/3yOs8FffuG6hPbzQG9lIqV,https://open.spotify.com/album/5gzfsecJfxWOdWwnFT7LsR,https://open.spotify.com/artist/68abRTdO4meYReMWHvBYb0,,,,,,Country,,,2018,3:27
2019,4,Stop And Stare,Dreaming Out Loud,OneRepublic,,,,,,305,https://open.spotify.com/track/48s0QHJgmiNsth3WEO6U4M,https://open.spotify.com/album/2KSpGeDoNjqCKg6HL8LAyI,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ,,,,,,Alternative,,,2007,3:43
2019,5,Are You Gonna Kiss Me Or Not,Thompson Square,Thompson Square,,,,,,306,https://open.spotify.com/track/2TAcwD5KcV9uY3O1tLGV15,https://open.spotify.com/album/0kXrl96iUzWkRvxnfrC2YF,https://open.spotify.com/artist/0Bvs8yPjrQSbmVIRqSg1Sp,,,,,,Country,,,2011,3:04
2019,6,Today Was A Fairytale - US Version,Today Was A Fairytale,Taylor Swift,,,,,,307,https://open.spotify.com/track/1P5QpwOgXJuoVTm3CWbnLY,https://open.spotify.com/album/2JK0T590oG0pJckY9HRniL,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,,,,,,Pop,,,2010,4:01
2019,7,Never Say Never,The Fray,The Fray,,,,,,308,https://open.spotify.com/track/57uX2vR9j9DNiANDYfXw1i,https://open.spotify.com/album/3ibdlhMmbFPMYoWvwHCzI3,https://open.spotify.com/artist/0zOcE3mg9nS6l3yxt1Y0bK,,,,,,Alternative,https://www.youtube.com/watch?v=dZ-gtWsbO38,https://www.youtube.com/watch?v=Aihu16RyYp8,2009,4:16
2019,8,Another In The Fire - Live,People (Live),Hillsong UNITED,,,,,,309,https://open.spotify.com/track/5PmHmU5AaBy9ld3bdQkD96,https://open.spotify.com/album/5tLfBSUv5KGNNOqbyKo1rD,https://open.spotify.com/artist/74cb3MG0x0BOnYNW1uXYnM,,,,,,Worship,,,2019,6:33
2019,9,Lovebug,A Little Bit Longer,Jonas Brothers,,,,,,310,https://open.spotify.com/track/3F8xLc6T4VvKH7I6wqVAN2,https://open.spotify.com/album/4jcRw4qVurxoZcfIYPKDpz,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,,,,,,Pop,,,2008,3:40
2019,10,Diamonds,Diamonds,Rihanna,,,,,,311,https://open.spotify.com/track/65YsalQBmQCzIPaay72CzQ,https://open.spotify.com/album/2lRsZapxZxX43cmoDygp45,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,,,,,,Pop,,,2012,3:45
2019,11,Fierce - Studio Version,Fierce (Studio Version),Jesus Culture,Chris Quilala,,,,,312,https://open.spotify.com/track/35jVid0Qi789ypoem4KMrs,https://open.spotify.com/album/5KLi1WXy0wZdtGYVkujZkW,https://open.spotify.com/artist/0Onvkz1Nbs4wHXXUwOIGk8,https://open.spotify.com/artist/45HXIkMqrQerbaPuw6FgKD,,,,,Worship,,,2016,3:42
2019,12,Dreams and Nightmares,Dreams and Nightmares (Deluxe Version),Meek Mill,,,,,,313,https://open.spotify.com/track/42zd6DYQ4o4SECmTITrM1U,https://open.spotify.com/album/0zhZDmHEtDtok393SbZ3d7,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,,,,,,Rap,,,2012,3:50
2019,13,Tunnel Vision,Painting Pictures,Kodak Black,,,,,,314,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,https://open.spotify.com/album/5mG8oNkNKM2my7t9ywra96,https://open.spotify.com/artist/46SHBwWsqBkxI7EeeBEQG7,,,,,,Rap,,,2017,4:28
2019,14,I'm Listening - Live,Breakthrough (Live),Chris McClarney,Hollyn,,,,,315,https://open.spotify.com/track/4H8aHbObTT2BD16ZUZjD5Y,https://open.spotify.com/album/4ROjH1uLP9Qe7FNunpCTZi,https://open.spotify.com/artist/2Zbb4oqupGY4mmskwlygCp,https://open.spotify.com/artist/2E6Nnh7AAOVajEHHRDALav,,,,,Worship,,,2018,4:45
2019,15,Without Me,Covers,Alec Chambers,,,,,,316,https://open.spotify.com/track/6m1hYbfABsUSL3c7QFRBxB,https://open.spotify.com/album/3LfSL8GflXlUnz8H0wlc9z,https://open.spotify.com/artist/3weLeY2Bu0Eij4k0tQ4EzJ,,,,,,Love,,,2018,1:56
2019,16,Who Knew,I'm Not Dead,P!nk,,,,,,317,https://open.spotify.com/track/7FpoD2ZlcBSj05rEHSZoiB,https://open.spotify.com/album/2gccJPbfddWfxNdvsRxL8J,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR,,,,,,Pop,,,2006,3:28
2019,17,Hypnotized,Hypnotized,The Giving Moon,,,,,,318,https://open.spotify.com/track/4qWCmPncSuVb1Gy01vzVb4,https://open.spotify.com/album/2xjHLQ1HmSeHePViNoy0vr,https://open.spotify.com/artist/166duy3vH4MD26JhjhtrcE,,,,,,Alternative,,,2019,3:24
2019,18,A Drop In The Ocean,The Bedroom Demos,Ron Pope,,,,,,319,https://open.spotify.com/track/5JDcQAztvZTIkrWoZihgvC,https://open.spotify.com/album/0yVBYSlNkpWuqB9TheUQEm,https://open.spotify.com/artist/6CmXhyslohOFRJMtPpRm4O,,,,,,Love,,,2008,3:40
2019,19,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),Hailee Steinfeld,,,,,,320,https://open.spotify.com/track/6W5RmgWh46p9RQ4LDezHKE,https://open.spotify.com/album/2ZeHAc9olOJ70wqPjHXhZE,https://open.spotify.com/artist/5p7f24Rk5HkUZsaS3BLG5F,,,,,,Love,,,2015,2:58
2019,20,Keanu Reeves,Keanu Reeves,Logic,,,,,,321,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK,https://open.spotify.com/album/0Tirid9OpXh04sbjrNq57w,https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L,,,,,,Rap,,,2019,3:45
2019,21,10 Bands,If You're Reading This It's Too Late,Drake,,,,,,322,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps,https://open.spotify.com/album/0ptlfJfwGTy0Yvrk14JK1I,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,,,,,,Rap,https://www.youtube.com/watch?v=tcL2B0ilMZw,https://www.youtube.com/watch?v=tcL2B0ilMZw,2015,2:57
2019,22,Photograph,x (Deluxe Edition),Ed Sheeran,,,,,,323,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL,https://open.spotify.com/album/1xn54DMo2qIqBuMqHtUsFd,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,,,,,,Pop,,,2014,4:18
2019,23,See You Again (feat. Kali Uchis),Flower Boy,"Tyler, The Creator",Kali Uchis,,,,,324,https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB,https://open.spotify.com/album/2nkto6YNI4rUYTLqEwWJ3o,https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF,https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM,,,,,Rap,,,2017,3:00
2019,24,Look After You,How To Save A Life,The Fray,,,,,,325,https://open.spotify.com/track/5l6hpyTGBK0LAAxgPnqTQL,https://open.spotify.com/album/1IM3GwptCGYjRkzCBolyFK,https://open.spotify.com/artist/0zOcE3mg9nS6l3yxt1Y0bK,,,,,,Alternative,,,2005,4:26
2019,25,All The Stars (with SZA),Black Panther The Album Music From and Inspired By,Kendrick Lamar,SZA,,,,,326,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,https://open.spotify.com/album/3pLdWdkj83EYfDN6H2N8MR,https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg,https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP,,,,,Rap,,,2018,3:52
2019,26,SICKO MODE,ASTROWORLD,Travis Scott,,,,,,327,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,https://open.spotify.com/album/41GuZcammIkupMPKH2OJ6I,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,,,,,,Rap,,,2018,5:12
2019,27,Swang,SremmLife 2 (Deluxe),Rae Sremmurd,,,,,,328,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,https://open.spotify.com/album/5v6iBhIlflzR9rEd1LAMbd,https://open.spotify.com/artist/7iZtZyCzp3LItcw1wtPI3D,,,,,,Pop,,,2016,3:28
2019,28,You Found Me,The Fray,The Fray,,,,,,329,https://open.spotify.com/track/4IoYz8XqqdowINzfRrFnhi,https://open.spotify.com/album/3ibdlhMmbFPMYoWvwHCzI3,https://open.spotify.com/artist/0zOcE3mg9nS6l3yxt1Y0bK,,,,,,Alternative,https://www.youtube.com/watch?v=_tdWkuyFI6c,https://www.youtube.com/watch?v=jFg_8u87zT0,2009,4:01
2019,29,Even If,Lifer,MercyMe,,,,,,330,https://open.spotify.com/track/787cootcZRw5Xr47Of97AN,https://open.spotify.com/album/0PcT8mmJZRU6H1HXeChS2H,https://open.spotify.com/artist/6APm8EjxOHSYM5B4i3vT3q,,,,,,Worship,https://www.youtube.com/watch?v=gEKc2dNEFVY,https://www.youtube.com/watch?v=B6fA35Ved-Y,2017,4:15
2019,30,Somewhere Only We Know,The Best of Keane (Deluxe Edition),Keane,,,,,,331,https://open.spotify.com/track/7AQAlklmptrrkBSeujkXsD,https://open.spotify.com/album/6VYlEGQqJBMJR4vksRpM1d,https://open.spotify.com/artist/53A0W3U0s8diEn9RhXQhVz,,,,,,Alternative,,,2013,3:55
2019,31,Cowboy,City of Ommz,Omar LinX,,,,,,332,https://open.spotify.com/track/1Mw6WD0r5baOugpV2SEmtk,https://open.spotify.com/album/6PyecfGFBBIuSPfMAv2JTm,https://open.spotify.com/artist/6fSNDuge2fLINdnCCbpZx6,,,,,,Rap,,,2011,4:21
2019,32,Switch Lanes,Hotel California (Deluxe Version),Tyga,The Game,,,,,333,https://open.spotify.com/track/18LgnmZIds56d00L53aauA,https://open.spotify.com/album/7zoQtXc7TUyHnmaC6LtjEe,https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp,https://open.spotify.com/artist/0NbfKEOTQCcwd6o7wSDOHI,,,,,Rap,,,2013,3:41
2019,33,Headlines,Take Care (Deluxe),Drake,,,,,,334,https://open.spotify.com/track/6LxSe8YmdPxy095Ux6znaQ,https://open.spotify.com/album/6X1x82kppWZmDzlXXK3y3q,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,,,,,,Rap,,,2011,3:55
2019,34,No Sleep (feat. Bonn),No Sleep (feat. Bonn),Martin Garrix,Bonn,,,,,335,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B,https://open.spotify.com/album/7KJTuTXYSnBGNgAxte3CSg,https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ,https://open.spotify.com/artist/7Io0XduXk7aOHFHA7sLru2,,,,,Pop,,,2019,3:27
2019,35,Hold On,Jonas Brothers,Jonas Brothers,,,,,,336,https://open.spotify.com/track/7BAtaHUQzlOE1LGKIca7RN,https://open.spotify.com/album/6V6xjV5e4VYUqvQFBCx1rb,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,,,,,,Pop,,,2007,2:44
2019,36,XO TOUR Llif3,Luv is Rage 2,Lil Uzi Vert,,,,,,337,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,https://open.spotify.com/album/733e1ZfktLSwj96X5rsMeE,https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz,,,,,,Rap,,,2017,3:02
2019,37,Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,Rick Ross,,,,,338,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,https://open.spotify.com/album/00HZxSA1sOS9T3nA950sg4,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/artist/1sBkRIssrMs1AbVkOJbc7a,,,,,Rap,,,2019,3:25
2019,38,Realize,Coco,Colbie Caillat,,,,,,339,https://open.spotify.com/track/5OGkKx8jP0A5KSULEc6XYZ,https://open.spotify.com/album/0gX4aTUhxNbdFTJBXX7OrH,https://open.spotify.com/artist/6aZyMrc4doVtZyKNilOmwu,,,,,,Pop,,,2007,4:04
2019,39,Maker of the Heavens,Heaven,Mosaic MSC,,,,,,340,https://open.spotify.com/track/5vnwBJxMnwGPPG2U3tToJc,https://open.spotify.com/album/5Q11hlTmOZedl8pEKT4Cbg,https://open.spotify.com/artist/4hAridhpYF50cbO6o7jB3b,,,,,,Worship,https://www.youtube.com/watch?v=pYUpgf3QNkY,https://www.youtube.com/watch?v=1T5IuDPEI2I,2018,4:13
2019,40,Get Her Tho (feat. Tyga),Get Her Tho (feat. Tyga) - Single,D-Lo,Tyga,,,,,341,https://open.spotify.com/track/4k9t3czN2tL00ohvDjTuMP,https://open.spotify.com/album/2lLSCVVKn9TWZl3H57Df6U,https://open.spotify.com/artist/0kHp6OZT4pvcCbTMfQCOvE,https://open.spotify.com/artist/5LHRHt1k9lMyONurDHEdrp,,,,,Rap,,,2012,2:42
2019,41,Closer,For The Sake of the World,Bethel Music,Steffany Gretzinger,,,,,342,https://open.spotify.com/track/1C4p7axHOmDCB5mZIYhuqT,https://open.spotify.com/album/2gyDM9gRebuTUn1VWS2obn,https://open.spotify.com/artist/26T4yOaOoFJvUvxR87Y9HO,https://open.spotify.com/artist/2akNRvGNB400IDDUMr1PHW,,,,,Worship,https://www.youtube.com/watch?v=ONRqyW-qoIE,https://www.youtube.com/watch?v=jas8siNG3Bo,2012,6:53
2019,42,Teardrops On My Guitar - Radio Single Remix,Taylor Swift (Big Machine Radio Release Special),Taylor Swift,,,,,,343,https://open.spotify.com/track/7snx7w5WZLHovS0xC45ZfP,https://open.spotify.com/album/2rU7u7C2v5i45MFVxx7xG1,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,,,,,,Pop,,,2006,3:24
2019,43,Paris,Paris,The Chainsmokers,,,,,,344,https://open.spotify.com/track/15vzANxN8G9wWfwAJLLMCg,https://open.spotify.com/album/64vx3cUb97lQGlgt8zozWL,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp,,,,,,Pop,,,2017,3:41
2019,44,We Own It (Fast & Furious),Fast & Furious 6,2 Chainz,Wiz Khalifa,,,,,345,https://open.spotify.com/track/00QyLmjxaSEE8qIZQjBXBj,https://open.spotify.com/album/1jg2UPoSAr7CDPsEXcabo1,https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp,https://open.spotify.com/artist/137W8MRPWKqSmrBGDBFSop,,,,,Rap,,,2013,3:47
2019,45,This Is The Day,Response,Phil Wickham,,,,,,346,https://open.spotify.com/track/51NZfUU4YNCc2MZ7tVdjyc,https://open.spotify.com/album/7AIiz8dPXi3lVK15h94Ujo,https://open.spotify.com/artist/5d1JhBfyb58upMXCZOdbQu,,,,,,Worship,,,2011,3:26
2019,46,Mess,Tha Carter V,Lil Wayne,,,,,,347,https://open.spotify.com/track/6y4pOReFqH2wzo4CV91cZC,https://open.spotify.com/album/50yFYgKdwJANZ5O9MIbMkg,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,,,,,,Rap,,,2018,3:32
2019,47,Yes I Will,Bright Faith Bold Future,Vertical Worship,,,,,,348,https://open.spotify.com/track/1sF4VadVaVTvp9WTEy79JT,https://open.spotify.com/album/4jrX2w9Y3shbQNVhT43jbj,https://open.spotify.com/artist/6N6Sk9XOoHsadAGYR44C2o,,,,,,Worship,,,2018,3:54
2019,48,Make It Rain,"Me, Myself & I",Fat Joe,Lil Wayne,,,,,349,https://open.spotify.com/track/1Ji8DhJGIQuV9kBiTgcChh,https://open.spotify.com/album/6ksNq6drQoPmClg9SXtOn2,https://open.spotify.com/artist/3ScY9CQxNLQei8Umvpx5g6,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,,,,,Rap,,,2006,4:07
2019,49,Evergreens,Future Memoirs,Allan Kingdom,,,,,,350,https://open.spotify.com/track/4VdmEadWxwNnRRPF7PoA2y,https://open.spotify.com/album/0Fl8Zan8KgawTNBGAwnNRL,https://open.spotify.com/artist/1tUALn7PEhW7LpMuxvat2x,,,,,,Rap,https://www.youtube.com/watch?v=SXJ7DEKUGZM,https://www.youtube.com/watch?v=SXJ7DEKUGZM,2014,3:40
2019,50,Let It Fly (feat. Travis Scott),Tha Carter V,Lil Wayne,Travis Scott,,,,,351,https://open.spotify.com/track/0CBQ0m3mufWH75LTYB3s6h,https://open.spotify.com/album/50yFYgKdwJANZ5O9MIbMkg,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,,,,,Rap,,,2018,3:06
2019,51,Nocturnal Rainbows,Raw,Hopsin,,,,,,352,https://open.spotify.com/track/6iVp2prwrEaeh9f18iP2jt,https://open.spotify.com/album/0Lw8kaquvurphtc65jD8i0,https://open.spotify.com/artist/7EWU4FhUJM1sZQgQKdENeT,,,,,,Rap,,,2010,5:06
2019,52,Going Bad (feat. Drake),Championships,Meek Mill,Drake,,,,,353,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,https://open.spotify.com/album/6UYZEYjpN1DYRW0kqFy9ZE,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,,,,,Rap,,,2018,3:00
2019,53,Lights Down Low,Lights Down Low (Main Version),Maejor,Waka Flocka Flame,,,,,354,https://open.spotify.com/track/0hkR93a0LriV2CQUhSXw3h,https://open.spotify.com/album/4BV65TtMrkb0aUCTmkJEpS,https://open.spotify.com/artist/3XcCT5MPlQPWFTJyzXbfuX,https://open.spotify.com/artist/6f4XkbvYlXMH0QgVRzW0sM,,,,,Rap,,,2012,3:06
2019,54,Famous (feat. Reginae Carter),Tha Carter V,Lil Wayne,Reginae Carter,,,,,355,https://open.spotify.com/track/05r1GGg1Rhs0RcUg27C82a,https://open.spotify.com/album/50yFYgKdwJANZ5O9MIbMkg,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,https://open.spotify.com/artist/66jpZDjMcxF3SfDfwK7GXe,,,,,Rap,,,2018,4:02
2019,55,Overwhelmed,Love Come To Life: The Redeemed Version,Big Daddy Weave,,,,,,356,https://open.spotify.com/track/4JUgEg8FMfbJNY0DQaXbiV,https://open.spotify.com/album/5P2EQTgQ6BpQOjyoBxm15i,https://open.spotify.com/artist/4SsMf4SjhOlSqEitcprgBt,,,,,,Worship,,,2014,5:29
2019,56,Ill Mind of Hopsin 5,Ill Mind of Hopsin 5 - Single,Hopsin,,,,,,357,https://open.spotify.com/track/7dDLHlyZJBqEWSndlPWyCT,https://open.spotify.com/album/5kRhn7K8D7txVpIGGWfVCu,https://open.spotify.com/artist/7EWU4FhUJM1sZQgQKdENeT,,,,,,Rap,,,2012,4:49
2019,57,Breathe,Everything is Changing,Jonny Diaz,,,,,,358,https://open.spotify.com/track/5gHwf3DYciXuoFWstFswKj,https://open.spotify.com/album/69XzhnHoKNl3LMV3IZQGhS,https://open.spotify.com/artist/4HKCjseZVD2vG7EJG3yLwt,,,,,,Alternative,,,2015,3:33
2019,58,Believe Me,Believe Me,Lil Wayne,Drake,,,,,359,https://open.spotify.com/track/6t2eIONH4Sax3R21QWiKNp,https://open.spotify.com/album/7pnplSgRtopeTNyCxBJf4n,https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,,,,,Rap,,,2014,5:37
2019,59,Burn (feat. Big Sean),Burn (feat. Big Sean),Meek Mill,Big Sean,,,,,360,https://open.spotify.com/track/3BaridxR3bsmZw3F8ERWPj,https://open.spotify.com/album/2BP4Ln4clEY4tZpX9qGNj3,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh,,,,,Rap,,,2012,3:36
2019,60,Where Will I Go,Raw,Hopsin,,,,,,361,https://open.spotify.com/track/6IK1xGyhBMoiaQMD0IHhDe,https://open.spotify.com/album/0Lw8kaquvurphtc65jD8i0,https://open.spotify.com/artist/7EWU4FhUJM1sZQgQKdENeT,,,,,,Rap,,,2010,4:30
